Filename,ImageScore,Reasoning,RA,Dec,AnomalyScore,URL,volunteer_rating
41231686041633153.png,18,"This is a merging galaxy system exhibiting clear tidal distortion and morphological asymmetry, suggesting an ongoing gravitational interaction.",221.43084394640283,-1.4599693202673392,194.61221,https://panoptes-uploads.zooniverse.org/subject_location/b16c01ef-590a-4e33-a332-129c7820b285.png,0.047599999999999996
70369315408348698.png,18,"This is a galaxy hosting an active galactic nucleus (AGN) exhibiting a distinct, high-energy, point-like blue core, suggesting significant accretion activity.",225.86140120294687,44.15266962317778,192.30429,https://panoptes-uploads.zooniverse.org/subject_location/8ecd460b-ed3c-4ce9-96d5-9c21460f7802.png,0.060599999999999994
69604338783258028.png,17,"This is a pair of interacting galaxies exhibiting clear morphological distortion and proximity, suggesting an ongoing gravitational interaction or merger event.",234.10386178840787,43.02465355042748,184.97858,https://panoptes-uploads.zooniverse.org/subject_location/0b94ac6b-5801-49d9-a8e4-bfc7dea72bc2.png,0.0
41223869201156836.png,17,"This is a galaxy cluster or group exhibiting multiple interacting galaxies with overlapping halos and distorted morphologies, suggesting a complex ongoing merger event.",217.29281881757342,-0.6643968747440382,313.97458,https://panoptes-uploads.zooniverse.org/subject_location/1318dd26-36b9-44ac-b852-0f4f84a537f7.png,0.2727
69569008382268675.png,17,"This is a galaxy interaction event featuring two distinct galaxies in close proximity with overlapping morphologies, suggesting a potential ongoing merger or fly-by interaction.",218.46232594921918,42.533370381546085,461.95493,https://panoptes-uploads.zooniverse.org/subject_location/ee62033e-c7df-4fe5-be83-473a5d00cf6c.png,0.0
70373855188772190.png,17,"This is a galaxy interaction candidate showing a primary elliptical galaxy with a distinct, elongated tidal feature or companion galaxy in the lower region, suggesting gravitational disturbance.",227.61596106437443,44.25159181988245,239.044,https://panoptes-uploads.zooniverse.org/subject_location/2a32dcf3-8637-40ff-878f-f1696ed68d2a.png,0.0
69595675834218176.png,17,"This is a galaxy interaction, specifically a close-proximity pair of galaxies exhibiting potential tidal interaction or a minor merger event.",229.94244173703092,42.83875743935192,382.42422,https://panoptes-uploads.zooniverse.org/subject_location/89949271-1f05-466c-8b2f-0fb7662b150d.png,0.0
70369452847300403.png,17,"This is a galaxy displaying a highly elongated, edge-on morphology with a prominent, extended tidal tail or stellar stream, indicating a significant past interaction.",225.41431657013428,44.10141210057416,212.3535,https://panoptes-uploads.zooniverse.org/subject_location/608216fd-9044-4433-9241-7f6eb2af9903.png,0.037000000000000005
70422353959477447.png,17,"This is an interacting galaxy system exhibiting a clear morphological distortion and an extended tidal feature, suggesting a recent or ongoing gravitational interaction.",249.52625629913786,43.50233550212434,320.3244,https://panoptes-uploads.zooniverse.org/subject_location/d433d691-bfc5-4fa8-84ad-468a7411bcde.png,0.0667
70347883521527437.png,17,"This is a clumpy, high-redshift candidate galaxy displaying multiple luminous star-forming regions and a compact, irregular morphology.",214.59488770064524,44.38916298157655,347.9298,https://panoptes-uploads.zooniverse.org/subject_location/d3123f23-78cc-4484-b682-ff48bb73c200.png,0.16219999999999998
70387053623271111.png,16,"This is a merging galaxy system exhibiting clear tidal distortion and overlapping components, suggesting an active gravitational interaction.",233.67980939354965,44.48629485929185,366.9912,https://panoptes-uploads.zooniverse.org/subject_location/1e60c155-341a-4ebf-a58e-89a02d168de9.png,0.0
69594855495455386.png,16,"This is a merging galaxy system exhibiting clear tidal distortion and morphological overlap, indicating an active gravitational interaction.",231.60886474851077,42.895411173614,240.05963,https://panoptes-uploads.zooniverse.org/subject_location/ace3cec7-6625-4746-a2d2-75ca2c9d5e04.png,0.0667
69590324304957057.png,16,"This is a galaxy showing signs of interaction, characterized by a highly elongated, distorted morphology and potential tidal features indicative of a merger event.",229.67102502026714,43.084450097824714,389.44263,https://panoptes-uploads.zooniverse.org/subject_location/69bf7fe7-305e-4b00-9889-7be09a91b79d.png,0.3846
41192546004663582.png,16,"This is a galaxy pair exhibiting close proximity and potential tidal interaction, suggesting an ongoing or early-stage galactic merger event.",207.5918315211812,-0.09434071883030451,273.82532,https://panoptes-uploads.zooniverse.org/subject_location/0cf23b9f-447e-4ac1-81d6-d0676a2f45f0.png,0.0
69604051020439443.png,16,This is a compact galaxy group or interacting system showing morphological distortion and multiple luminous components.,234.59130228163738,42.392568418784144,180.72127,https://panoptes-uploads.zooniverse.org/subject_location/ae269a70-0250-44b2-80db-1414faa38eab.png,0.047599999999999996
41187864490299837.png,16,"This is a merging galaxy system exhibiting clear tidal interaction and a bridge of material connecting the two components, indicating an ongoing gravitational encounter.",206.45265068749384,-0.6367880796439804,209.92409,https://panoptes-uploads.zooniverse.org/subject_location/90bca890-ebaa-4dd0-9c2f-f27b1b12f30b.png,0.09519999999999999
70412862081761409.png,16,"This is a galaxy triplet or small group featuring a central, potentially disturbed galaxy flanked by two distinct point sources, warranting further investigation for potential AGN or lensing activity.",246.81561308824067,43.207928412574766,259.8588,https://panoptes-uploads.zooniverse.org/subject_location/22a606da-808f-48e3-b397-a69788b6768d.png,0.2414
70399672237195593.png,16,"This is a merging galaxy system exhibiting clear tidal distortion and morphological asymmetry, suggesting an ongoing gravitational interaction between the primary spiral and a smaller companion.",240.6567261413021,43.38449909651798,223.70602,https://panoptes-uploads.zooniverse.org/subject_location/6a7627c2-e5f4-4c91-95b2-d2033395b85d.png,0.21739999999999998
70351431164516379.png,16,"This is a galaxy cluster field containing a potential interacting pair with visible tidal features, indicating a dynamic environment.",218.1450533554114,43.28730956220416,251.95078,https://panoptes-uploads.zooniverse.org/subject_location/423cb0ce-6286-4471-8bcc-32d835e817e1.png,0.0
70368903091488355.png,16,"This is a clumpy galaxy system displaying multiple luminous, star-forming knots and irregular morphology, suggesting a high-redshift candidate or a complex starburst event.",226.58287366512164,44.147455371239474,465.02005,https://panoptes-uploads.zooniverse.org/subject_location/b7428c69-7f8c-45d1-8511-8db7792e393e.png,0.047599999999999996
70342643661431867.png,15,"This is a galaxy group exhibiting multiple interacting members with overlapping morphologies, suggesting an active, ongoing merger event within a dense cluster environment.",213.98832925617558,43.714382888131624,432.9314,https://panoptes-uploads.zooniverse.org/subject_location/7ceaef0f-9ca8-452b-a88f-636b2b791532.png,0.0
41240774192425573.png,15,"This is a merging galaxy system exhibiting a distinct double-nucleus morphology, suggesting an ongoing galactic interaction or merger event.",224.1527740537475,-0.6836228551722038,182.98524,https://panoptes-uploads.zooniverse.org/subject_location/0819eb67-78e0-4f4f-9aac-fb4e17e175e7.png,0.0455
69569412109198050.png,15,"This is a galaxy cluster containing a central interacting system with overlapping morphologies, suggesting a potential ongoing merger event.",217.86938137047656,42.28057980704651,390.1001,https://panoptes-uploads.zooniverse.org/subject_location/da50fa6c-2c54-4313-be97-c961967077b2.png,0.0
41214102445515830.png,15,"This is a merging galaxy system showing clear signs of morphological disturbance and overlapping galactic components, characteristic of an ongoing interaction.",215.4876923516577,-1.134457736924465,435.77765,https://panoptes-uploads.zooniverse.org/subject_location/d8c8fcc8-6b70-4e43-9364-5af9868b29b5.png,0.0417
69630314745452271.png,15,"This is a galaxy pair exhibiting a potential interaction, with a large elliptical galaxy in close proximity to a smaller, elongated companion, suggesting a possible gravitational encounter.",246.7630913035357,42.8639304579945,210.56969,https://panoptes-uploads.zooniverse.org/subject_location/233f970a-0804-4292-83ff-f9f076eef471.png,0.20829999999999999
41218513376935888.png,15,"This is a merging galaxy system showing a clear double-nucleus structure and overlapping galactic disks, indicative of a late-stage merger event.",217.01144126453562,-0.5340942759817267,247.60466,https://panoptes-uploads.zooniverse.org/subject_location/cc0044e4-1882-4360-ba1e-6b575c74e766.png,0.0
70386761565501111.png,15,"This is a merging galaxy system exhibiting clear tidal distortion and morphological asymmetry, indicative of an ongoing gravitational interaction.",234.16329026163754,43.69957071919923,199.2441,https://panoptes-uploads.zooniverse.org/subject_location/32ae963c-0993-4458-b69c-0f3f807e76f7.png,0.0
70373425692046654.png,15,"This is a galaxy cluster exhibiting a high density of interacting and potentially merging galaxies, characterized by overlapping morphologies and distorted tidal features.",228.24592399654833,43.556428744195486,459.5749,https://panoptes-uploads.zooniverse.org/subject_location/8c489d5e-6e89-4d26-a6f8-28aeca59bd7e.png,0.10710000000000001
41223199186250092.png,15,"This is a galaxy cluster containing a prominent edge-on spiral galaxy, which, while visually distinct, represents a standard morphological type without clear signs of interaction or anomalous activity.",218.10002491152088,-0.059521240767655435,558.56195,https://panoptes-uploads.zooniverse.org/subject_location/cffcd245-dbfc-4b72-b9ce-fa8a675f7e73.png,0.0588
41223315150369069.png,15,"This is a galaxy hosting an active galactic nucleus (AGN) exhibiting a bright, potentially double-core structure indicative of a recent merger or intense central starburst activity.",217.97893130721792,-0.9511359423194775,308.55676,https://panoptes-uploads.zooniverse.org/subject_location/d617856d-9129-4731-ab08-939ffa88eace.png,0.8
70395282780615934.png,15,"This is a merging galaxy system exhibiting clear morphological distortion and tidal interaction between two distinct galactic components, suggesting an ongoing gravitational encounter.",238.83494913425358,43.69339956185061,240.61957,https://panoptes-uploads.zooniverse.org/subject_location/57096160-cf50-49cd-92f4-8195fefdb6c6.png,0.0
70399689417064067.png,14,"This is a merging galaxy system exhibiting clear tidal interaction and bridge-like structures between two distinct galactic nuclei, indicating a significant gravitational encounter.",240.75402530211073,44.10721466022198,210.49641,https://panoptes-uploads.zooniverse.org/subject_location/fc8b5012-eeb8-4e3f-9c7e-e66787a3c1cf.png,0.0
41214785345318748.png,14,"This is a galaxy group exhibiting potential tidal interactions between multiple members, suggesting a compact group environment.",214.62497634146024,-1.3214810910588706,286.44086,https://panoptes-uploads.zooniverse.org/subject_location/421ccc2c-2d91-46e6-bf94-4ae36e71b36d.png,0.12
40127802137138740.png,14,"This is a galaxy cluster exhibiting a central dominant elliptical galaxy surrounded by multiple satellite galaxies, indicating a gravitationally bound system.",208.92268778535015,-1.8923340290470116,236.09027,https://panoptes-uploads.zooniverse.org/subject_location/9866138e-3075-4dc6-a0c7-2cbf2293b276.png,0.13640000000000002
40141958349351723.png,14,"This is a galaxy group exhibiting a compact configuration of interacting galaxies, suggesting a potential ongoing merger or gravitational interaction within the cluster.",212.2147924666844,-1.8556539830138499,393.6291,https://panoptes-uploads.zooniverse.org/subject_location/7baeaf14-b723-4d32-ace0-0d31b40baaa2.png,0.0556
70365200829662492.png,14,"This is a galaxy cluster exhibiting a high density of elliptical and lenticular galaxies, characteristic of a massive virialized structure.",223.10183966456393,44.382451956598295,607.0592,https://panoptes-uploads.zooniverse.org/subject_location/aee91679-e4d0-49ae-8835-a3dda6aa9e98.png,0.4194
70377965472476052.png,14,"This is a galaxy group containing a potentially interacting pair of galaxies exhibiting slight morphological distortion, suggesting a minor merger event.",230.19840911725566,43.73608239079245,197.37604,https://panoptes-uploads.zooniverse.org/subject_location/f02f7981-516b-44d8-9d45-25869ffe2b2b.png,0.05
41192382795907558.png,14,"This is a galaxy cluster field exhibiting multiple interacting and merging galaxies with visible tidal distortions and morphological asymmetries, suggesting a high-density environment undergoing active gravitational interaction.",207.73036309276256,-1.222918778702019,241.8505,https://panoptes-uploads.zooniverse.org/subject_location/7abf736e-597c-4e7c-91c1-6b452345dd86.png,0.15
70382221785066302.png,14,"This is a galaxy group containing a central, potentially interacting system with multiple luminous, clumpy star-forming regions indicative of a high-density environment.",232.28327532524634,43.51526174669758,205.40204,https://panoptes-uploads.zooniverse.org/subject_location/0ee25682-e8ce-41b8-bec4-31ca483ac6d7.png,0.0
70408622949036026.png,14,"This is a clumpy, irregular galaxy displaying multiple luminous star-forming regions and a highly disturbed morphology, characteristic of a post-merger or interacting system.",244.53598320303672,44.045440589522286,180.93182,https://panoptes-uploads.zooniverse.org/subject_location/167ae8f3-4176-4a4d-b54b-217a70707f56.png,0.125
40128081310013240.png,14,"This is a merging galaxy exhibiting significant morphological distortion and tidal features, suggesting an ongoing gravitational interaction.",208.71022657656115,-1.726943325318683,224.71564,https://panoptes-uploads.zooniverse.org/subject_location/4aff7378-251a-44de-ae28-2439f5c8d885.png,0.15
69569291850116825.png,14,This is a merging galaxy system exhibiting clear signs of tidal interaction and morphological distortion between two closely associated galactic components.,218.08681694947123,43.00342070258139,305.39258,https://panoptes-uploads.zooniverse.org/subject_location/291a8603-51f9-4d40-a720-03901641b84a.png,0.0
70347604348663022.png,13,"This is a merging galaxy system exhibiting clear tidal interaction and morphological distortion between the two primary components, indicating an active gravitational encounter.",214.99130229838062,44.34040560830357,327.7244,https://panoptes-uploads.zooniverse.org/subject_location/aa2b1487-f0c9-4c54-b317-60eb4280e58c.png,0.1905
41232394711230419.png,13,"This is a merging galaxy system exhibiting clear tidal interaction and morphological distortion between two distinct galactic components, indicating an ongoing gravitational encounter.",220.49279255078355,-0.6123215651318266,232.836,https://panoptes-uploads.zooniverse.org/subject_location/cbbdeb3d-5bb5-422f-a922-0dc52eb8f3f0.png,0.0
69600065290785891.png,13,"This is a spiral galaxy exhibiting a distinct, asymmetric ring-like structure and potential tidal features, suggesting a recent interaction or merger event.",231.882546490902,42.31787154176312,260.06372,https://panoptes-uploads.zooniverse.org/subject_location/d5a1cbe5-c4fb-4ae7-b075-de0654fdab98.png,0.4583
69630585328391251.png,13,"This is an interacting galaxy pair showing close proximity and potential tidal distortion, suggesting a significant gravitational encounter.",246.28979261175618,42.684958110471875,228.30972,https://panoptes-uploads.zooniverse.org/subject_location/821bc04d-1a3a-41dd-b935-e1ccb64a684a.png,0.0714
41197493806987043.png,13,"This is a galaxy group exhibiting a potential interaction or merger event between multiple central components, characterized by overlapping morphologies and close proximity.",208.3594333640426,-0.16393080294974233,267.6969,https://panoptes-uploads.zooniverse.org/subject_location/84ef6034-4003-449c-bba2-71e803bae7df.png,0.10710000000000001
41205589820341129.png,13,"This is a merging galaxy system showing significant morphological distortion and overlapping components, characteristic of a late-stage galactic collision.",212.1369167691474,-0.7218582893008808,184.90941,https://panoptes-uploads.zooniverse.org/subject_location/768ebb74-102c-472e-ade0-5d5e56ed2555.png,0.0435
69582490284610347.png,12,"This is a merging galaxy system exhibiting clear morphological distortion and tidal interaction, suggesting an ongoing galactic collision.",224.09283179336245,43.07288658679938,225.02194,https://panoptes-uploads.zooniverse.org/subject_location/e4cbd3e4-b05b-4c57-b007-f3194c35aaa5.png,0.0455
69600073880730551.png,12,"This is a merging galaxy system exhibiting clear morphological distortion and tidal interaction between two distinct galactic components, suggesting an ongoing gravitational encounter.",232.0582728381866,42.78407165649342,171.87875,https://panoptes-uploads.zooniverse.org/subject_location/e143ffee-86d3-4871-8135-516ae29ad61f.png,0.0
69577246129537843.png,12,"This is a clumpy galaxy exhibiting multiple luminous, star-forming knots and a highly irregular, asymmetric morphology, suggesting an ongoing starburst or recent interaction event.",223.5807708567444,42.2427590206531,381.39346,https://panoptes-uploads.zooniverse.org/subject_location/46baef5f-50ad-4ae9-a47b-aebf5ecca551.png,0.0
70422504283338438.png,12,"This is a galaxy group containing a central elliptical galaxy with a close companion, potentially indicating an early-stage interaction or minor merger event.",249.3321776529901,44.11259462543316,555.0184,https://panoptes-uploads.zooniverse.org/subject_location/f683e8de-f674-49ac-a9dd-28d302412130.png,0.09519999999999999
69635395691783658.png,12,"This is a galaxy system featuring a prominent central elliptical component with a distinct, offset secondary nucleus, characteristic of an ongoing merger event.",247.62472429807508,42.85720993941265,433.26508,https://panoptes-uploads.zooniverse.org/subject_location/575eaa1d-2199-4c09-9c73-6ea3f91856e5.png,0.1176
41205856108309225.png,12,"This is a merging galaxy system exhibiting multiple distinct nuclei and highly distorted tidal features, indicating a complex ongoing gravitational interaction.",211.79847472973364,-1.1274093804062872,180.44469,https://panoptes-uploads.zooniverse.org/subject_location/0296cf67-03e2-4ac1-a61a-5523d3e039ec.png,0.0
41206418749021703.png,12,"This is a galaxy group exhibiting multiple interacting galaxies with visible tidal distortions and overlapping morphologies, suggesting an ongoing gravitational interaction.",211.16588629874227,-0.6492777442768712,208.4834,https://panoptes-uploads.zooniverse.org/subject_location/926bd4d3-e327-4e15-9ca4-a57d0ca2f76b.png,0.0
41193233199428421.png,12,"This is a galaxy group/cluster core exhibiting a central dominant elliptical galaxy with a close companion, suggesting an ongoing interaction or merger event.",206.71458095885336,-0.12024590736203553,263.21344,https://panoptes-uploads.zooniverse.org/subject_location/02509fac-8b02-492d-93e0-6351ca877a64.png,0.0435
69582619133637615.png,12,"This is a merging galaxy system exhibiting clear tidal tails and morphological distortion, indicative of a significant gravitational interaction.",223.79837674380354,42.846867098904056,258.27283,https://panoptes-uploads.zooniverse.org/subject_location/7f8847ee-0019-4b1e-80a8-a94fcfa6ff1c.png,0.087
70404216312595132.png,12,"This is a galaxy exhibiting a highly elongated, edge-on morphology, potentially representing an edge-on spiral or a disk galaxy with significant inclination.",242.46432568500447,43.71315790840736,177.92513,https://panoptes-uploads.zooniverse.org/subject_location/49cf8c44-1330-4d3c-8331-783da6610df8.png,0.0
69600078175691473.png,12,"This is a galaxy pair exhibiting close proximity and potential tidal interaction, suggesting a possible ongoing merger event.",232.05960742230536,42.883124972000324,194.29207,https://panoptes-uploads.zooniverse.org/subject_location/f953504b-d019-41e7-93db-ec379919c3b2.png,0.0
70399685122100209.png,12,"This is a galaxy group exhibiting a potential interacting system with multiple closely associated galaxies showing signs of tidal distortion, suggesting an ongoing gravitational interaction.",240.9040564230644,43.939689166181125,224.96887,https://panoptes-uploads.zooniverse.org/subject_location/a69b6781-e472-4142-97c8-ff0e2eebdf04.png,0.0
41214527647287998.png,12,"This is a galaxy group containing an edge-on spiral galaxy and a nearby companion, exhibiting potential tidal interaction features that warrant further investigation.",214.92230994897005,-0.5302281763366736,429.43677,https://panoptes-uploads.zooniverse.org/subject_location/378c5074-1861-4298-9dbf-1fddefea960f.png,0.32
41192683443609120.png,12,"This is a galaxy group exhibiting a compact configuration of multiple elliptical galaxies, suggesting a potential interacting system or a dense galactic cluster core.",207.48720995363672,-0.22091327725349336,217.28998,https://panoptes-uploads.zooniverse.org/subject_location/3ce45ea3-724e-42cb-a0c6-2b4f551c3703.png,0.0526
69612576530531184.png,12,"This is a galaxy exhibiting signs of interaction, specifically a distorted morphology with a potential tidal tail, suggesting a recent or ongoing gravitational encounter.",239.1263366911337,42.58608497156516,259.9734,https://panoptes-uploads.zooniverse.org/subject_location/a0aaedb3-049f-4f41-b3a4-594f75019375.png,0.0435
70413029585477877.png,12,"This is a galaxy exhibiting a disturbed, elongated morphology with potential tidal features, suggesting an ongoing interaction or merger event.",246.71618299766865,44.404695426967294,201.03001,https://panoptes-uploads.zooniverse.org/subject_location/6b2ac87c-a4a9-434e-b3ed-b5a7e78a70ce.png,0.15
70382780130814533.png,12,"This is a pair of closely separated, luminous galaxies exhibiting similar morphological characteristics, suggesting a potential interacting system or a gravitationally bound pair.",231.44802044500003,43.86097895190825,221.10529,https://panoptes-uploads.zooniverse.org/subject_location/e5e2b70c-d8a8-40f4-b097-e761f65c4c37.png,0.0857
69599661563859833.png,12,"This is a barred spiral galaxy displaying a prominent, well-defined central bar structure and extended spiral arms, which is a classic morphological feature of interest.",232.71756285146694,42.7335644052713,477.10315,https://panoptes-uploads.zooniverse.org/subject_location/a8e2727a-c2b9-4bfd-b925-10fa9aaa1101.png,0.3871
41223856316240841.png,12,"This is a pair of interacting galaxies exhibiting clear morphological distortion and proximity, suggesting an ongoing gravitational interaction or merger event.",217.12989148268554,-1.3958505562812593,284.77252,https://panoptes-uploads.zooniverse.org/subject_location/2c7943d2-99a4-4d54-8ab8-8be8eefc3230.png,0.125
70373975447858506.png,12,"This is a galaxy cluster exhibiting a compact group of interacting galaxies with overlapping morphologies, suggesting a high-density environment conducive to ongoing galactic mergers.",227.23638922955809,43.48952569126764,244.86395,https://panoptes-uploads.zooniverse.org/subject_location/24d7591d-1ee9-49be-995b-50b254a2b77c.png,0.0588
41214098150554708.png,12,"This is a clumpy galaxy exhibiting irregular, knotty star-forming regions, which is indicative of a high-redshift or dwarf starburst system.",215.5155196536515,-1.2464937242016367,185.3071,https://panoptes-uploads.zooniverse.org/subject_location/745e1945-9924-43e7-b95d-7b1aeb3b6902.png,0.0
69578083648164902.png,12,"This is a merging galaxy system exhibiting clear tidal interaction and morphological distortion, suggesting an ongoing gravitational encounter between two galactic components.",222.0367923044632,42.72998955040005,284.02072,https://panoptes-uploads.zooniverse.org/subject_location/b30e3ac6-744b-40a7-8c91-0376598a16e0.png,0.0385
70396098824405291.png,11,"This is a galaxy group exhibiting potential tidal interactions between central members, suggesting an ongoing gravitational encounter.",237.12362243909593,43.331484157641185,233.22472,https://panoptes-uploads.zooniverse.org/subject_location/f29a7236-8099-41bf-910b-f91c504e5c74.png,0.0
41228112628839966.png,11,"This is a galaxy cluster field exhibiting a high density of elliptical and lenticular galaxies, with several candidates for ongoing morphological transformation or interaction.",218.88426585988643,-1.4216184358934492,411.1538,https://panoptes-uploads.zooniverse.org/subject_location/a5b8228e-ac9f-4e82-b08e-fc4830811b07.png,0.12
41219479744548994.png,11,"This is a galaxy exhibiting a highly luminous, blue-shifted central core, characteristic of an active galactic nucleus (AGN) or a starburst event.",215.6626366323219,-0.40536277703664236,180.3653,https://panoptes-uploads.zooniverse.org/subject_location/634c0900-fbcb-4086-ae91-56a9cedea072.png,0.05
69612580825499270.png,11,"This is a galaxy group containing multiple elliptical galaxies in close proximity, indicating a potential compact group or ongoing interaction.",239.28735528339632,42.779683742831224,188.6482,https://panoptes-uploads.zooniverse.org/subject_location/777dfb49-c5cd-41fb-ae64-4c26ce8f6feb.png,0.0
70400239172869790.png,11,"This is a merging galaxy system exhibiting clear signs of gravitational interaction, including a distorted morphology and a secondary companion galaxy in close proximity, suggesting an ongoing merger event.",239.8477052508386,43.98610151109905,212.9079,https://panoptes-uploads.zooniverse.org/subject_location/2f0451ce-e2bd-45bd-942e-e2dcd1901d57.png,0.2
69599927851835263.png,11,"This is a galaxy cluster featuring a compact group of galaxies, including a potentially interacting pair, which warrants further investigation for signs of tidal distortion or merger activity.",232.08463019768553,42.371092341670064,384.26715,https://panoptes-uploads.zooniverse.org/subject_location/7015c1d5-37d6-4069-8d9a-f52dd8192295.png,0.1739
41192683443611549.png,11,"This is a merging galaxy system exhibiting a distinct dual-core morphology and tidal distortion, indicating an ongoing galactic interaction.",207.372875226745,-0.1839034292425017,206.12567,https://panoptes-uploads.zooniverse.org/subject_location/39b0eaa9-0e7f-4bd9-a6b1-99adfe1f37a8.png,0.0
69639802328208648.png,11,"This is a galaxy cluster field exhibiting multiple interacting and potentially merging galaxies, characterized by distorted morphologies and overlapping tidal features indicative of ongoing gravitational interaction.",249.61392568286215,43.08364783107855,318.48923,https://panoptes-uploads.zooniverse.org/subject_location/ae1e2da0-e835-4c99-9a03-708ee848dd85.png,0.0
70382500957943529.png,11,"This is a pair of interacting galaxies exhibiting clear morphological distortion and proximity, suggesting an ongoing gravitational interaction or merger event.",231.87727678780928,43.77814644547261,187.32137,https://panoptes-uploads.zooniverse.org/subject_location/8f248fff-d0c2-4c96-abc7-9672a3758cd2.png,0.09519999999999999
70365063390718630.png,11,"This is a galaxy cluster field containing a potential lensed arc or high-redshift candidate exhibiting a distinct, compact, and highly luminous red morphology near the central galaxy.",223.38541513885943,44.5243613186954,406.99078,https://panoptes-uploads.zooniverse.org/subject_location/e30b8f96-e94a-44fc-bf0d-15956c86bf85.png,0.3333
69590440269080162.png,11,"This is a galaxy group exhibiting potential interaction signatures between multiple compact components, suggesting a small-scale merging event.",229.44298269555065,42.29515352261179,232.82666,https://panoptes-uploads.zooniverse.org/subject_location/e95d7a47-11f0-4cfb-9937-39cb086565b9.png,0.047599999999999996
41210408773649454.png,11,"This is a galaxy hosting an active galactic nucleus (AGN) or a highly luminous central star-forming region, evidenced by the intense, saturated blue core feature that deviates from standard stellar profiles.",213.0606599134296,-0.36089668711708284,188.60036,https://panoptes-uploads.zooniverse.org/subject_location/97eddbb9-3a4d-4094-acfc-30260b4b9e86.png,0.07690000000000001
41201887558534896.png,11,"This is a galaxy cluster or group containing multiple elliptical and lenticular galaxies, indicating a high-density environment with potential ongoing interactions.",209.77763061701228,-0.29489381227489775,195.95798,https://panoptes-uploads.zooniverse.org/subject_location/4b632b80-e016-47c3-9915-875deb133d3e.png,0.0833
40171778307278817.png,11,"This is a merging galaxy system exhibiting clear morphological distortion and tidal interaction, suggesting a significant gravitational encounter between two galactic bodies.",223.80324354954263,-1.9831584096875712,302.45114,https://panoptes-uploads.zooniverse.org/subject_location/0389bbd6-9fd8-4b9f-97e8-387017a8bf18.png,0.0
69626182986917487.png,10,"This is a galaxy cluster field containing a morphologically disturbed, potentially merging galaxy with an asymmetric, extended structure.",244.2769996830093,42.53720491805904,190.86075,https://panoptes-uploads.zooniverse.org/subject_location/66e9dbfc-feb1-4e5c-a25c-577988c02de5.png,0.1081
41201608385655370.png,10,"This is a merging galaxy system exhibiting clear morphological distortion and tidal interaction, indicative of a gravitational encounter between two galaxies.",210.19312837996904,-0.567045152112945,253.86093,https://panoptes-uploads.zooniverse.org/subject_location/200586e9-2964-4c9d-888d-5e18d25f1ce2.png,0.0
70412724642809525.png,10,"This is a merging galaxy system exhibiting a shared, diffuse stellar halo and overlapping galactic nuclei, indicating a significant ongoing gravitational interaction.",247.04231269085125,43.222608692004044,274.0085,https://panoptes-uploads.zooniverse.org/subject_location/a8488be1-a27d-44fa-bb00-830ea49c6eae.png,0.0625
41205851813339005.png,10,"This is a galaxy interaction event featuring a large elliptical galaxy in close proximity to a smaller, distorted companion, suggesting an ongoing tidal disruption.",211.86558934263226,-1.3723107020064615,190.44066,https://panoptes-uploads.zooniverse.org/subject_location/ce4cda2d-2186-41dc-850b-f1a5284ab03a.png,0.0
69586201136356570.png,10,"This is a galaxy group or cluster core containing multiple interacting elliptical and spiral galaxies, suggesting a high-density environment with ongoing dynamical evolution.",227.23733035791935,43.09742450722329,184.29611,https://panoptes-uploads.zooniverse.org/subject_location/fa3be0c3-cb52-4146-a98e-87e064be8685.png,0.0
69568733504364365.png,10,"This is a galaxy interaction, specifically a minor merger, exhibiting tidal distortion and a clear morphological bridge between the primary galaxy and its companion.",219.05585620138663,42.629912188752066,450.90802,https://panoptes-uploads.zooniverse.org/subject_location/614a4485-393b-410e-9e90-c991ea4a017f.png,0.0
69617382598928546.png,10,"This is a barred spiral galaxy displaying a prominent, well-defined central bar structure and extended spiral arms, which is a classic morphological example of a barred galaxy.",240.45359365446,42.36016028451682,212.24588,https://panoptes-uploads.zooniverse.org/subject_location/83935f70-af04-407b-89a6-de47e77f8591.png,0.28
41232390416268841.png,10,"This is a galaxy cluster field containing a clear interacting galaxy pair exhibiting tidal distortion and morphological asymmetry, suggesting an ongoing merger event.",220.59977535033403,-0.7272979061289198,199.81609,https://panoptes-uploads.zooniverse.org/subject_location/5b88acce-4b5e-4804-8dfc-2a374774728a.png,0.0
70347192031796836.png,10,"This is a galaxy hosting an active galactic nucleus (AGN) exhibiting a highly saturated, point-like blue core indicative of intense non-thermal emission.",215.8016215544402,44.28660768408464,387.9423,https://panoptes-uploads.zooniverse.org/subject_location/bc7caa1e-1d31-4798-9e83-4b01166d4d52.png,0.0
40158721606706880.png,10,"This is a galaxy group exhibiting signs of gravitational interaction, specifically a close-proximity pair with potential tidal distortion between the primary and secondary components.",219.30444723978857,-1.956352341058854,227.07637,https://panoptes-uploads.zooniverse.org/subject_location/d07e2413-4fba-4af8-a221-871566970489.png,0.0556
69565018357647856.png,10,"This is a merging galaxy system exhibiting significant morphological distortion and tidal debris, characteristic of an ongoing galactic interaction.",215.8351351972921,42.30022343161447,302.01236,https://panoptes-uploads.zooniverse.org/subject_location/49254b6e-ea56-4132-8fc9-f5a59117e81c.png,0.0
